Dates,#Active_Adresses,Block Size,Block Time,FeeInReward,Price,Transaction Fee,Transaction Value,#From_Adresses,Google GTrends,Hashrate,Capitalization,Median Transaction Fee,Median Transaction Value,Difficulty,#Transactions,Profiltability,Sent,Top100,Tweets
2009-10-10,76.0,134.818,18.701,,,,,38.0,,3974391.0,,,,1.0,,,,6.46,
2009-10-11,74.0,134.757,19.459,,,,,44.0,,3960023.0,,,,1.0,,,,6.441,
2009-10-12,132.0,283.379,24.828,,,,,29.0,,3226020.0,,,,1.0,1.0,,,6.715,
2009-10-13,57.0,134.807,25.263,,,,,32.0,,2760494.0,,,,1.0,,,,6.7,
2009-10-14,69.0,134.623,20.87,,,,,42.0,,2866369.0,,,,1.0,,,,6.682,
2009-10-15,71.0,134.366,20.282,,,,,35.0,,3827748.0,,,,1.0,,,,6.663,
2009-10-16,141.0,291.517,24.0,,,,,28.0,,3533167.0,,,,1.0,1.0,,,6.961,
2009-10-17,57.0,134.842,25.263,,,,,31.0,,2710905.0,,,,1.0,,,,6.945,
2009-10-18,82.0,146.0,19.459,,,,,39.0,,3163346.0,,,,1.0,1.0,,,6.953,
2009-10-19,112.0,134.446,12.857,,,,,37.0,,4747011.0,,,,1.0,,,,6.922,
2009-10-20,197.0,257.0,15.158,,,,,43.0,,5578122.0,,,,1.0,1.0,,,7.289,
2009-10-21,99.0,160.663,18.0,,,,,41.0,,4206917.0,,,,1.0,1.0,,,7.336,
2009-10-22,130.0,187.122,16.0,,,,,49.0,,4165823.0,,,,1.0,1.0,,,7.459,
2009-10-23,89.0,134.427,16.18,,,,,51.0,,4452644.0,,,,1.0,,,,7.433,
2009-10-24,70.0,149.194,23.226,,,,,49.0,,3933237.0,,,,1.0,1.0,,,7.438,
2009-10-25,76.0,134.579,18.947,,,,,51.0,,3550110.0,,,,1.0,,,,7.417,
2009-10-26,71.0,134.803,20.282,,,,,45.0,,3561459.0,,,,1.0,,,,7.396,
2009-10-27,81.0,164.781,22.5,,,,,40.0,,3159776.0,,,,1.0,1.0,,,7.436,
2009-10-28,66.0,134.682,21.818,,,,,43.0,,3337791.0,,,,1.0,,,,7.417,
2009-10-29,89.0,238.391,31.304,,,,,28.0,,2741421.0,,,,1.0,2.0,,,7.561,
2009-10-30,60.0,134.467,24.0,,,,,32.0,,2830245.0,,,,1.0,,,,7.544,
2009-10-31,46.0,134.304,31.304,,,,,41.0,,2617999.0,,,,1.0,,,,7.53,
2009-11-01,25.0,134.28,57.6,,,,,24.0,,1832456.0,,,,1.0,,,,7.523,
2009-11-02,33.0,134.394,43.636,,,,,13.0,,1411760.0,,,,1.0,,,,7.514,
2009-11-03,62.0,134.532,23.226,,,,,40.0,,2299350.0,,,,1.0,,,,7.496,
2009-11-04,105.0,213.111,22.857,,,,,34.0,,3280681.0,,,,1.0,1.0,,,7.63,
2009-11-05,57.0,134.474,25.263,,,,,34.0,,3223995.0,,,,1.0,,,,7.613,
2009-11-06,62.0,134.548,23.226,,,,,35.0,,2611235.0,,,,1.0,,,,7.595,
2009-11-07,69.0,134.667,20.87,,,,,44.0,,3531482.0,,,,1.0,,,,7.576,
2009-11-08,73.0,134.548,19.726,,,,,41.0,,3394914.0,,,,1.0,,,,7.555,
2009-11-09,64.0,134.688,22.5,,,,,29.0,,3499460.0,,,,1.0,,,,7.537,
2009-11-10,78.0,134.385,18.462,,,,,47.0,,3336459.0,,,,1.0,,,,7.515,
2009-11-11,116.0,250.453,22.5,,,,,38.0,,3707146.0,,,,1.0,9.0,,,7.683,
2009-11-12,66.0,134.424,21.818,,,,,32.0,,3337736.0,,,,1.0,,,,7.664,
2009-11-13,93.0,157.45,18.0,,,,,49.0,,3436509.0,,,,1.0,3.0,,,7.679,
2009-11-14,79.0,134.633,18.228,,,,,44.0,,4199720.0,,,,1.0,,,,7.656,
2009-11-15,96.0,134.625,15.0,,,,,49.0,,4488081.0,,,,1.0,,,,7.629,
2009-11-16,97.0,134.68,14.845,,,,,56.0,,5071382.0,,,,1.0,,,,7.602,
2009-11-17,92.0,134.663,15.652,,,,,55.0,,4537991.0,,,,1.0,,,,7.576,
2009-11-18,79.0,134.43,18.228,,,,,44.0,,4178086.0,,,,1.0,,,,7.555,
2009-11-19,153.0,294.2,20.571,,,,,42.0,,3783460.0,,,,1.0,2.0,,,7.826,
2009-11-20,86.0,134.616,16.744,,,,,49.0,,3851970.0,,,,1.0,,,,7.802,
2009-11-21,73.0,134.712,19.726,,,,,50.0,,4047220.0,,,,1.0,,,,7.781,
2009-11-22,106.0,134.708,13.585,,,,,62.0,,4550756.0,,,,1.0,,,,7.751,
2009-11-23,96.0,134.854,15.0,,,,,49.0,,5010945.0,,,,1.0,,,,7.725,
2009-11-24,93.0,134.57,15.484,,,,,58.0,,4837433.0,,,,1.0,,,,7.699,
2009-11-25,90.0,134.644,16.0,,,,,52.0,,4486798.0,,,,1.0,,,,7.674,
2009-11-26,84.0,134.512,17.143,,,,,50.0,,4163158.0,,,,1.0,,,,7.652,
2009-11-27,74.0,134.473,19.459,,,,,45.0,,3746860.0,,,,1.0,,,,7.631,
2009-11-28,71.0,134.563,20.282,,,,,33.0,,3933589.0,,,,1.0,,,,7.612,
2009-11-29,60.0,134.683,24.0,,,,,21.0,,3071712.0,,,,1.0,,,,7.596,
2009-11-30,75.0,134.76,19.2,,,,,43.0,,3441932.0,,,,1.0,,,,7.576,
2009-12-01,240.0,402.781,19.726,,,,,31.0,,3388144.0,,,,1.0,1.0,,,8.125,
2009-12-02,94.0,134.649,15.319,,,,,47.0,,4523918.0,,,,1.0,,,,8.098,
2009-12-03,88.0,134.784,16.364,,,,,48.0,,4260899.0,,,,1.0,,,,8.073,
2009-12-04,36.0,134.444,40.0,,,,,33.0,,2962741.0,,,,1.0,,,,8.063,
2009-12-05,84.0,168.016,22.5,,,,,57.0,,2547394.0,,,,1.0,1.0,,,8.104,
2009-12-06,107.0,139.359,13.981,,,,,72.0,,4391602.0,,,,1.0,2.0,,,8.079,
2009-12-07,112.0,134.643,12.857,,,,,75.0,,5119201.0,,,,1.0,,,,8.048,
2009-12-08,136.0,168.21,13.714,,,,,72.0,,5721311.0,,,,1.0,2.0,,,8.122,
2009-12-09,119.0,182.208,15.0,,,,,72.0,,4825621.0,,,,1.0,13.0,,,8.125,
2009-12-10,104.0,134.644,13.846,,,,,67.0,,4947115.0,,,,1.0,,,,8.096,
2009-12-11,112.0,134.348,12.857,,,,,61.0,,5997198.0,,,,1.0,,,,8.065,
2009-12-12,178.0,205.445,13.091,,,,,71.0,,5199187.0,,,,1.0,2.0,,,8.259,
2009-12-13,114.0,134.754,12.632,,,,,70.0,,5321923.0,,,,1.0,,,,8.227,
2009-12-14,437.0,510.471,14.118,,,,,62.0,,5338273.0,,,,1.0,5.0,,,9.291,
2009-12-15,119.0,145.945,13.091,,,,,69.0,,5639690.0,,,,1.0,2.0,,,9.274,
2009-12-16,154.0,149.213,10.588,,,,,84.0,,5765103.0,,,,1.0,1.0,,,9.285,
2009-12-17,179.0,143.964,8.521,,,,,106.0,,7660882.0,,,,1.0,3.0,,,9.241,
2009-12-18,225.0,134.542,6.4,,,,,146.0,,9692674.0,,,,1.0,,,,9.173,
2009-12-19,200.0,135.717,7.273,,,,,139.0,,11145141.0,,,,1.0,1.0,,,9.117,
2009-12-20,175.0,134.914,8.229,,,,,114.0,,9256307.0,,,,1.0,,,,9.065,
2009-12-21,177.0,135.577,8.229,,,,,110.0,,9075121.0,,,,1.0,1.0,,,9.014,
2009-12-22,162.0,134.722,8.889,,,,,117.0,,7966995.0,,,,1.0,,,,8.967,
2009-12-23,154.0,134.675,9.351,,,,,105.0,,8324084.0,,,,1.0,,,,8.922,
2009-12-24,154.0,134.688,9.351,,,,,99.0,,7489464.0,,,,1.0,,,,8.879,
2009-12-25,151.0,136.302,9.664,,,,,100.0,,7854512.0,,,,1.0,1.0,,,8.837,
2009-12-26,174.0,134.718,8.276,,,,,111.0,,7539913.0,,,,1.0,,,,8.788,
2009-12-27,173.0,138.796,8.623,,,,,102.0,,8386339.0,,,,1.0,1.0,,,8.755,
2009-12-28,137.0,134.752,10.511,,,,,79.0,,7668832.0,,,,1.0,,,,8.717,
2009-12-29,171.0,134.649,8.421,,,,,121.0,,7672852.0,,,,1.0,,,,8.671,
2009-12-30,141.0,134.688,10.213,,,,,95.0,,9182821.0,,,,1.125,,,,8.633,
2009-12-31,138.0,134.696,10.435,,,,,98.0,,8230238.0,,,,1.183,,,,8.597,
2010-01-01,137.0,136.955,10.909,,,,,90.0,,7607389.0,,,,1.183,2.0,,,8.562,
2010-01-02,125.0,134.627,11.429,,,,,92.0,,7355058.0,,,,1.183,,,,8.529,
2010-01-03,186.0,134.763,7.742,,,,,135.0,,9210607.0,,,,1.183,,,,8.481,
2010-01-04,266.0,188.044,7.956,,,,,130.0,,11578640.0,,,,1.183,2.0,,,8.677,
2010-01-05,198.0,134.631,7.273,,,,,135.0,,11282671.0,,,,1.183,,,,8.626,
2010-01-06,163.0,134.742,8.834,,,,,108.0,,10286750.0,,,,1.183,,,,8.584,
2010-01-07,154.0,134.636,9.351,,,,,96.0,,9156298.0,,,,1.183,,,,8.545,
2010-01-08,153.0,134.758,9.412,,,,,94.0,,9174612.0,,,,1.183,,,,8.506,
2010-01-09,151.0,134.828,9.536,,,,,91.0,,9107774.0,,,,1.183,,,,8.468,
2010-01-10,190.0,134.8,7.579,,,,,133.0,,9984760.0,,,,1.183,,,,8.421,
2010-01-11,159.0,134.698,9.057,,,,,103.0,,10069010.0,,,,1.191,,,,8.382,
2010-01-12,375.0,291.013,9.057,,,,,118.0,,10617370.0,,,,1.305,2.0,,,8.967,
2010-01-13,168.0,137.506,8.78,,,,,99.0,,10669452.0,,,,1.305,2.0,,,8.925,
2010-01-14,155.0,143.573,10.07,,,,,88.0,,9787278.0,,,,1.305,2.0,,,8.911,
2010-01-15,147.0,138.901,10.213,,,,,92.0,,9236990.0,,,,1.305,1.0,,,8.887,
2010-01-16,132.0,141.28,11.52,,,,,87.0,,9222895.0,,,,1.305,1.0,,,8.866,
2010-01-17,131.0,134.565,10.992,,,,,95.0,,7978417.0,,,,1.305,,,,8.833,
2010-01-18,128.0,136.328,11.52,,,,,98.0,,8516108.0,,,,1.305,1.0,,,8.802,
2010-01-19,124.0,134.387,11.613,,,,,93.0,,7814949.0,,,,1.305,,,,8.771,
2010-01-20,158.0,134.449,9.114,,,,,133.0,0.000534,8733861.0,,,,1.305,,,,8.732,
2010-01-21,187.0,154.234,8.229,,,,,123.0,,11422323.0,,,,1.305,9.0,,,8.698,
2010-01-22,141.0,140.406,10.827,,,,,90.0,,10434567.0,,,,1.305,3.0,,,8.677,
2010-01-23,164.0,137.463,9.0,,,,,113.0,,9344451.0,,,,1.305,2.0,,,8.638,
2010-01-24,156.0,135.701,9.351,,,,,91.0,,9750208.0,,,,1.305,1.0,,,8.604,
2010-01-25,272.0,170.256,6.825,,,,,158.0,,12414206.0,,,,1.323,4.0,,,8.705,
2010-01-26,215.0,149.128,7.385,,,,,138.0,,13748236.0,,,,1.344,6.0,,,8.695,
2010-01-27,181.0,149.055,8.78,,,,,118.0,0.000529,12239629.0,,,,1.344,2.0,,,8.71,
2010-01-28,199.0,148.565,8.136,,,,,129.0,0.000534,11160855.0,,,,1.344,2.0,,,8.725,
2010-01-29,213.0,146.756,7.31,,,,,145.0,,12887660.0,,,,1.344,4.0,,,8.727,
2010-01-30,248.0,154.41,6.857,,,,,156.0,,12848435.0,,,,1.344,4.0,,,8.761,
2010-01-31,184.0,148.042,8.727,,,,,147.0,0.000688,13788087.0,,,,1.344,2.0,,,8.768,
2010-02-01,203.0,152.918,7.826,,,,,169.0,,11466945.0,,,,1.344,9.0,,,8.749,
2010-02-02,167.0,151.172,9.931,,,,,121.0,,10114947.0,,,,1.344,1.0,,,8.771,
2010-02-03,277.0,137.437,5.333,,,,,211.0,,14390639.0,,,,1.344,2.0,,,8.725,
2010-02-04,269.0,156.9,6.288,,,,,169.0,,16888349.0,,,,1.382,5.0,,,8.772,
2010-02-05,472.0,261.731,6.457,,,,,173.0,,21293454.0,,,,1.819,4.0,,,9.345,
2010-02-06,224.0,156.182,7.5,,,,,147.0,,18641359.0,,,,1.819,14.0,,,9.371,
2010-02-07,230.0,141.908,6.636,,,,,189.0,,17922898.0,,,,1.819,5.0,,,9.336,
2010-02-08,329.0,209.79,7.2,,,,,158.0,0.000991,20113791.0,,,,1.819,8.0,,,9.588,
2010-02-09,623.0,365.836,6.957,,,,,159.0,,18693803.0,,,,1.819,3.0,,,10.589,
2010-02-10,777.0,547.601,8.571,,,,,122.0,,16160781.0,,,,1.819,5.0,,,12.075,
2010-02-11,245.0,185.769,8.521,,,,,128.0,,15374902.0,,,,1.819,5.0,,,12.21,
2010-02-12,225.0,174.973,7.869,,,,,145.0,,16222899.0,,,,1.819,5.0,,,12.244,
2010-02-13,318.0,177.733,6.207,,,,,195.0,,19260651.0,,,,1.819,3.0,,,12.382,
2010-02-14,263.0,171.813,6.923,,,,,160.0,,19610265.0,,,,1.822,11.0,,,12.439,
2010-02-15,271.0,197.801,8.182,,,,,130.0,,23985420.0,,,,2.528,9.0,,,12.6,
2010-02-16,217.0,146.528,7.385,,,,,155.0,,22735612.0,,,,2.528,6.0,,,12.57,
2010-02-17,267.0,153.021,6.025,,,,,177.0,0.00107,27481565.0,,,,2.528,11.0,,,12.545,
2010-02-18,267.0,168.399,6.923,,,,,149.0,0.00107,29208162.0,,,,2.528,7.0,,,12.615,
2010-02-19,198.0,139.229,7.5,,,,,143.0,0.00107,24154688.0,,,,2.528,3.0,,,12.557,
2010-02-20,221.0,142.385,6.923,,,,,164.0,,26309564.0,,,,2.528,2.0,,,12.523,
2010-02-21,344.0,200.229,6.457,,,,,157.0,,27796313.0,,,,2.528,4.0,,,12.753,
2010-02-22,531.0,253.077,5.538,,,,,182.0,,29654098.0,,,,2.528,5.0,,,13.305,
2010-02-23,252.0,135.336,5.76,,,,,188.0,,31141261.0,,,,2.528,1.0,,,13.226,
2010-02-24,283.0,208.035,8.421,,,,,116.0,,35795893.0,,,,3.312,6.0,,,13.415,
2010-02-25,300.0,241.883,9.351,,,,,103.0,0.00107,29432400.0,,,,3.781,4.0,,,13.698,
2010-02-26,196.0,150.169,8.372,,,,,120.0,,31609796.0,,,,3.781,4.0,,,13.685,
2010-02-27,184.0,142.453,8.372,,,,,131.0,,31538213.0,,,,3.781,3.0,,,13.651,
2010-02-28,264.0,213.404,9.231,,,,,115.0,,31925872.0,,,,3.781,3.0,,,13.845,
2010-03-01,227.0,154.359,7.385,,,,,144.0,,33059069.0,,,,3.781,4.0,,,13.855,
2010-03-02,233.0,160.388,7.66,,,,,140.0,,36597052.0,,,,3.781,5.0,,,13.884,
2010-03-03,260.0,229.02,9.474,,,,,107.0,,30999412.0,,,,3.781,6.0,,,14.074,
2010-03-04,575.0,374.076,7.784,,,,,125.0,,31719509.0,,,,3.781,3.0,,,14.896,
2010-03-05,175.0,136.988,8.421,,,,,114.0,0.00107,34307197.0,,,,3.781,2.0,,,14.838,
2010-03-06,274.0,197.627,8.136,,,,,126.0,,32923193.0,,,,3.781,6.0,,,14.982,
2010-03-07,297.0,209.698,8.045,,,,,133.0,,31780015.0,,,,3.781,4.0,,,15.177,
2010-03-08,313.0,302.696,11.52,,,,,86.0,,35074306.0,,,,4.483,5.0,,,15.536,
2010-03-09,229.0,198.438,9.863,,,,,100.0,,32409543.0,,,,4.531,2.0,,,15.664,
2010-03-10,211.0,168.58,8.889,,,,,117.0,,32268232.0,,,,4.531,7.0,,,15.686,
2010-03-11,200.0,190.459,10.827,,,,,93.0,0.000991,33429368.0,,,,4.531,3.0,,,15.78,
2010-03-12,130.0,141.868,11.901,,,,,83.0,,29198162.0,,,,4.531,2.0,,,15.753,
2010-03-13,190.0,161.719,9.412,,,,,117.0,,32338463.0,,,,4.531,1.0,,,15.777,
2010-03-14,134.0,146.032,11.52,,,,,91.0,,29856226.0,,,,4.531,2.0,,,15.751,
2010-03-15,145.0,143.563,10.667,,,,,98.0,,29043840.0,,,,4.531,5.0,,,15.704,
2010-03-16,154.0,158.992,11.429,,,,,95.0,,29620959.0,,,,4.531,3.0,,,15.707,
2010-03-17,164.0,157.169,10.588,,,,,101.0,,28700939.0,,,,4.531,3.0,,,15.711,
2010-03-18,225.0,205.393,10.286,,,,,106.0,,33675843.0,,,,4.531,9.0,,,15.824,
2010-03-19,289.0,232.275,9.412,,,,,104.0,,30581642.0,,,,4.531,9.0,,,16.034,
2010-03-20,273.0,184.813,7.5,,,,,155.0,,40246623.0,,,,4.531,12.0,,,16.096,
2010-03-21,193.0,142.372,7.869,,,,,136.0,,42223312.0,,,,4.532,7.0,,,16.047,
2010-03-22,224.0,162.391,8.045,,,,,127.0,,40167787.0,,,,4.565,7.0,,,16.067,
2010-03-23,289.0,181.242,6.957,,,,,148.0,,45020439.0,,,,4.565,13.0,,,16.147,
2010-03-24,208.0,162.327,8.421,,,,,119.0,,42046917.0,,,,4.565,11.0,,,16.142,
2010-03-25,539.0,349.717,7.701,,,,,139.0,0.00107,41556014.0,,,,4.565,15.0,,,16.789,
2010-03-26,280.0,183.305,7.31,,,,,146.0,,42758355.0,,,,4.565,16.0,,,16.875,
2010-03-27,206.0,153.202,8.09,,,,,135.0,,42325761.0,,,,4.565,6.0,,,16.857,
2010-03-28,207.0,148.898,7.742,,,,,140.0,,43033154.0,,,,4.565,6.0,,,16.825,
2010-03-29,268.0,177.549,7.385,,,,,133.0,,42333327.0,,,,4.565,12.0,,,16.896,
2010-03-30,226.0,142.0,6.698,,,,,154.0,0.00107,47058320.0,,,,4.565,6.0,,,16.842,
2010-03-31,238.0,150.163,6.89,,,,,149.0,,49055384.0,,,,4.565,5.0,,,16.811,
2010-04-01,199.0,156.5,8.571,,,,,119.0,,50237407.0,,,,5.307,11.0,,,16.806,
2010-04-02,179.0,150.731,9.231,,,,,109.0,,45948950.0,,,,6.085,5.0,,,16.794,
2010-04-03,192.0,155.373,8.944,,,,,111.0,,51607399.0,,,,6.085,5.0,,,16.783,
2010-04-04,241.0,184.743,8.421,,,,,132.0,,48446248.0,,,,6.085,12.0,,,16.862,
2010-04-05,307.0,261.458,9.412,,,,,127.0,,51534590.0,,,,6.085,28.0,,,17.051,
2010-04-06,267.0,215.277,9.057,,,,,121.0,0.00793,45273897.0,,,,6.085,15.0,,,17.185,
2010-04-07,303.0,201.798,7.461,,,,,137.0,,53851985.0,,,,6.085,11.0,,,17.311,
2010-04-08,217.0,180.661,7.869,,,,,146.0,,59916612.0,,,,6.085,12.0,,,17.277,
2010-04-09,320.0,269.619,7.619,,,,,199.0,,53796358.0,,,,6.085,35.0,,,17.344,
2010-04-10,556.0,269.9,5.538,,,,,246.0,,69067387.0,,,,6.085,38.0,,,17.746,
2010-04-11,403.0,242.269,6.457,,,,,233.0,,72133611.0,,,,6.085,42.0,,,17.952,
2010-04-12,355.0,250.36,7.094,,,,,200.0,0.00743,79212047.0,,,,7.085,44.0,,,18.107,
2010-04-13,241.0,164.286,7.619,,,,,169.0,,71459738.0,,,,7.82,20.0,,,18.095,
2010-04-14,312.0,230.872,8.0,,,,,169.0,,72742816.0,,,,7.82,43.0,,,18.139,
2010-04-15,927.0,543.356,6.667,,,,,235.0,,78331333.0,,,,7.82,74.0,,,19.263,
2010-04-16,434.0,274.302,7.129,,,,,169.0,,80103678.0,,,,7.82,32.0,,,19.531,
2010-04-17,305.0,193.294,6.516,,,,,188.0,,82656039.0,,,,7.82,29.0,,,19.536,
2010-04-18,3468.0,3539.0,5.878,,,,,3288.0,,95710285.0,,,,7.82,3106.0,,,19.569,
2010-04-19,546.0,303.879,6.207,,,,,213.0,,86680173.0,,,,7.82,44.0,,,19.957,
2010-04-20,426.0,275.244,7.024,,,,,181.0,,84673112.0,,,,7.82,38.0,,,20.188,
2010-04-21,375.0,226.174,6.575,,,,,194.0,0.00793,86934606.0,,,,7.986,32.0,,,20.327,
2010-04-22,233.0,199.226,9.057,,,,,145.0,,109743556.0,,,,11.464,40.0,,,20.301,
2010-04-23,243.0,226.733,9.6,,,,,162.0,0.00743,84163592.0,,,,11.464,50.0,,,20.283,
2010-04-24,285.0,275.512,8.571,,,,,150.0,,87297055.0,,,,11.464,34.0,,,20.345,
2010-04-25,344.0,290.791,9.114,,,,,144.0,0.000648,96189064.0,,,,11.464,47.0,,,20.456,
2010-04-26,278.0,239.732,8.78,,,,,170.0,,95260823.0,,,,11.464,47.0,,,20.481,
2010-04-27,273.0,221.633,8.0,,,,,172.0,0.000495,95915962.0,,,,11.464,53.0,,,20.439,
2010-04-28,323.0,247.106,8.0,,,,,168.0,,103762008.0,,,,11.464,47.0,,,20.533,
2010-04-29,217.0,199.367,9.796,,,,,128.0,,93007363.0,,,,11.464,33.0,,,20.538,
2010-04-30,207.0,193.271,10.0,,,,,127.0,,84896975.0,,,,11.464,26.0,,,20.589,
2010-05-01,264.0,189.617,7.869,,,,,134.0,,91706766.0,,,,11.464,27.0,,,20.582,
2010-05-02,206.0,177.239,9.29,,,,,126.0,,98889809.0,,,,11.464,25.0,,,20.569,
2010-05-03,279.0,234.314,9.057,,,,,140.0,,94283382.0,,,,11.464,29.0,,,20.676,
2010-05-04,325.0,345.368,10.588,,,,,133.0,,83573907.0,,,,12.248,41.0,,,20.847,
2010-05-05,296.0,314.241,10.511,,,,,133.0,,89976999.0,,,,12.849,25.0,,,21.062,
2010-05-06,441.0,365.899,9.664,,,,,143.0,0.0149,90254547.0,,,,12.849,28.0,,,21.426,
2010-05-07,234.0,233.303,10.909,,,,,126.0,,91622750.0,,,,12.849,26.0,,,21.508,
2010-05-08,446.0,353.968,9.351,,,,,155.0,,89408747.0,,,,12.849,28.0,,,21.905,
2010-05-09,256.0,263.462,10.07,,,,,159.0,0.0191,95502329.0,,,,12.849,40.0,,,21.935,
2010-05-10,297.0,290.68,11.25,,,,,129.0,,91061237.0,,,,12.849,29.0,,,22.092,
2010-05-11,160.0,189.649,12.973,,,,,109.0,,75891637.0,,,,12.849,19.0,,,22.078,
2010-05-12,262.0,285.378,11.339,,,,,120.0,,76866908.0,,,,12.849,32.0,,,22.282,
2010-05-13,257.0,263.047,11.25,,,,,124.0,0.0149,79126383.0,,,,12.849,39.0,,,22.375,
2010-05-14,249.0,1473.0,11.707,,,,,132.0,,80962748.0,,,,12.849,30.0,,,22.484,
2010-05-15,160.0,2135.0,15.824,,,,,93.0,,69657477.0,,,,12.849,22.0,,,22.54,
2010-05-16,169.0,192.903,12.743,,,,,103.0,,62257614.0,,,,12.849,20.0,,,22.536,
2010-05-17,291.0,266.65,10.07,,,,,148.0,,85359680.0,,,,12.849,35.0,,,22.745,
2010-05-18,303.0,257.089,8.571,,,,,189.0,,101022015.0,,,,12.849,55.0,,,22.814,
2010-05-19,312.0,259.177,8.78,,,,,189.0,,101643407.0,,,,12.409,43.0,,,22.899,
2010-05-20,287.0,193.517,7.094,,,,,194.0,,106912661.0,,,,11.846,34.0,,,22.89,
2010-05-21,333.0,292.909,8.182,,,,,187.0,,111285681.0,,,,11.846,59.0,,,23.041,
2010-05-22,345.0,348.359,7.385,,,,,195.0,0.0212,109097884.0,,,,11.846,31.0,,,23.106,
2010-05-23,449.0,291.308,6.825,,,,,283.0,,123639249.0,,,,11.846,98.0,,,23.197,
2010-05-24,328.0,230.516,7.66,,,,,207.0,0.0149,115841923.0,,,,11.846,62.0,,,23.242,
2010-05-25,345.0,216.552,6.857,,,,,215.0,0.0297,120937751.0,,,,11.846,44.0,,,23.285,
2010-05-26,403.0,256.135,6.457,,,,,234.0,,128585792.0,,,,11.846,64.0,,,23.312,
2010-05-27,382.0,281.417,7.5,,,,,206.0,,118313779.0,,,,11.846,75.0,,,23.407,
2010-05-28,360.0,215.274,6.457,,,,,247.0,,124467715.0,,,,11.846,54.0,,,23.403,
2010-05-29,360.0,267.755,7.826,,,,,208.0,0.0212,139425085.0,,,,13.429,55.0,,,23.479,
2010-05-30,271.0,229.651,9.664,,,,,176.0,,129151337.0,,,,16.619,51.0,,,23.467,
2010-05-31,281.0,240.796,10.141,,,,,178.0,,124304772.0,,,,16.619,52.0,,,23.498,
2010-06-01,276.0,260.674,10.667,,,,,165.0,,111916665.0,,,,16.619,48.0,,,23.541,
2010-06-02,257.0,219.299,9.796,,,,,172.0,,114995655.0,,,,16.619,47.0,,,23.521,
2010-06-03,402.0,369.822,9.474,,,,,193.0,,125372185.0,,,,16.619,83.0,,,23.659,
2010-06-04,236.0,225.208,11.52,,,,,157.0,,113947217.0,,,,16.619,48.0,,,23.68,
2010-06-05,261.0,232.89,9.931,,,,,164.0,,116501953.0,,,,16.619,45.0,,,23.689,
2010-06-06,270.0,256.601,9.73,,,,,173.0,,121996078.0,,,,16.619,52.0,,,23.728,
2010-06-07,480.0,382.013,9.172,,,,,179.0,,123463626.0,,,,16.619,52.0,,,24.096,
2010-06-08,340.0,260.163,9.0,,,,,198.0,,134699188.0,,,,16.619,63.0,,,24.122,
2010-06-09,352.0,286.119,8.571,,,,,198.0,0.0149,132523033.0,,,,16.619,52.0,,,24.543,
2010-06-10,287.0,229.581,9.0,,,,,196.0,,139784065.0,,,,16.619,57.0,,,24.58,
2010-06-11,354.0,287.988,8.571,,,,,236.0,,132303081.0,,,,16.624,79.0,,,24.574,
2010-06-12,293.0,289.526,10.667,,,,,189.0,,131717041.0,,,,17.381,78.0,,,24.59,
2010-06-13,342.0,271.198,8.372,,,,,218.0,,133253732.0,,,,17.381,67.0,,,24.638,
2010-06-14,422.0,372.441,8.944,,,,,226.0,,137985774.0,,,,17.381,96.0,,,24.756,
2010-06-15,365.0,277.598,7.826,,,,,234.0,,158476956.0,,,,17.381,85.0,,,24.817,
2010-06-16,294.0,327.697,10.141,,,,,171.0,,143265917.0,,,,17.381,50.0,,,24.857,
2010-06-17,282.0,240.582,9.863,,,,,184.0,,121007255.0,,,,17.381,58.0,,,24.802,
2010-06-18,274.0,252.56,9.6,,,,,170.0,,128176624.0,,,,17.381,43.0,,,24.909,
2010-06-19,379.0,399.933,9.6,,,,,197.0,,134282983.0,,,,17.381,64.0,,,25.388,
2010-06-20,308.0,216.303,7.784,,,,,197.0,,139902322.0,,,,17.381,43.0,,,25.395,
2010-06-21,346.0,313.279,9.351,,,,,240.0,,151854568.0,,,,17.381,88.0,,,25.394,
2010-06-22,364.0,307.513,9.231,,,,,217.0,,133222273.0,,,,17.381,71.0,,,25.45,
2010-06-23,350.0,270.973,7.701,,,,,223.0,,145807344.0,,,,17.381,70.0,,,25.435,
2010-06-24,368.0,281.515,8.521,,,,,203.0,,166148361.0,,,,18.291,71.0,,,25.497,
2010-06-25,249.0,234.287,9.6,,,,,161.0,,155342107.0,,,,19.405,60.0,,,25.452,
2010-06-26,249.0,205.277,9.057,,,,,169.0,,151592174.0,,,,19.405,42.0,,,25.388,
2010-06-27,316.0,231.5,8.09,,,,,187.0,,154579153.0,,,,19.405,56.0,,,25.359,
2010-06-28,289.0,268.638,9.474,,,,,164.0,,160626976.0,,,,19.405,78.0,,,25.343,
2010-06-29,401.0,359.657,8.521,,,,,216.0,,157392566.0,,,,19.405,95.0,,,25.503,
2010-06-30,450.0,1126.0,7.912,,,,,234.0,,168196175.0,,,,19.405,91.0,,,25.655,
2010-07-01,405.0,275.91,6.825,,,,,243.0,0.00743,195220770.0,,,,19.405,73.0,,,25.688,
2010-07-02,373.0,598.605,8.623,,,,,198.0,,184604599.0,,,,19.405,74.0,,,25.768,
2010-07-03,358.0,260.783,6.792,,,,,234.0,,183007831.0,,,,19.405,74.0,,,25.837,
2010-07-04,437.0,392.898,8.675,,,,,180.0,0.00956,184565701.0,,,,19.405,58.0,,,26.108,
