Date,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Cleared Volume (MW),Finale Scheduled Volume (MW),MCP (Rs/MWh)
2020-04-04 01:00:00,6206.4,10810.9,5629.0,5629.0,5629.0,2791.31
2020-04-04 01:15:00,6207.8,10680.8,5627.5,5627.5,5627.5,2819.7
2020-04-04 01:30:00,6150.5,10891.7,5523.1,5523.1,5523.1,2753.89
2020-04-04 01:45:00,5973.5,11247.0,5358.2,5358.2,5358.2,2671.85
2020-04-04 02:00:00,5862.8,11262.2,5295.8,5295.8,5295.8,2671.46
2020-04-04 02:15:00,5796.8,11329.1,5259.1,5259.1,5259.1,2599.75
2020-04-04 02:30:00,5713.7,10915.3,5153.45,5153.45,5153.45,2650.44
2020-04-04 02:45:00,5660.0,11188.3,5122.3,5122.3,5122.3,2563.71
2020-04-04 03:00:00,5740.2,10968.4,5153.9,5153.9,5153.9,2600.16
2020-04-04 03:15:00,5658.9,10991.4,5125.4,5125.4,5125.4,2599.38
2020-04-04 03:30:00,5634.4,10936.3,5100.9,5100.9,5100.9,2599.06
2020-04-04 03:45:00,5617.3,10942.4,5083.8,5083.8,5083.8,2563.92
2020-04-04 04:00:00,5953.8,11151.3,5420.3,5420.3,5420.3,2563.62
2020-04-04 04:15:00,6090.1,10436.3,5485.41,5485.41,5485.41,2650.32
2020-04-04 04:30:00,6222.9,10249.9,5560.1,5560.1,5560.1,2672.26
2020-04-04 04:45:00,6357.9,10132.9,5783.0,5783.0,5783.0,2791.39
2020-04-04 05:00:00,6646.0,8717.8,6132.3,6132.3,6132.3,2985.64
2020-04-04 05:15:00,6904.0,8888.4,6435.3,6435.3,6435.3,3016.51
2020-04-04 05:30:00,7292.8,9438.4,6723.0,6723.0,6723.0,3156.73
2020-04-04 05:45:00,7852.1,9992.4,7432.3,7432.3,7432.3,3156.7
2020-04-04 06:00:00,8344.9,10998.9,8060.7,8060.7,8060.7,2899.19
2020-04-04 06:15:00,8984.9,11400.4,8692.2,8692.2,8692.2,2903.06
2020-04-04 06:30:00,9581.2,11799.8,9219.9,9219.9,9219.9,3149.21
2020-04-04 06:45:00,9902.2,12319.7,9440.9,9440.9,9440.9,3119.45
2020-04-04 07:00:00,9591.5,12787.7,9315.0,9315.0,9315.0,2969.24
2020-04-04 07:15:00,9620.8,13234.5,9444.3,9444.3,9444.3,2969.07
2020-04-04 07:30:00,9186.8,13301.7,9010.3,9010.3,9010.3,2855.8
2020-04-04 07:45:00,8872.8,13345.1,8708.3,8708.3,8708.3,2799.71
2020-04-04 08:00:00,9108.4,14041.1,8943.9,8943.9,8943.9,2791.92
2020-04-04 08:15:00,8522.4,13925.2,8358.2,8358.2,8358.2,2693.56
2020-04-04 08:30:00,7921.5,13800.6,7768.3,7768.3,7768.3,2599.15
2020-04-04 08:45:00,7493.8,13482.0,7329.6,7329.6,7329.6,2693.01
2020-04-04 09:00:00,7538.3,13931.5,7385.1,7385.1,7385.1,2499.92
2020-04-04 09:15:00,7132.3,14011.7,6968.1,6968.1,6968.1,2693.28
2020-04-04 09:30:00,6529.3,13429.4,6376.1,6376.1,6376.1,2499.95
2020-04-04 09:45:00,6304.3,13530.2,6151.1,6151.1,6151.1,2499.77
2020-04-04 10:00:00,5350.4,13644.9,5219.1,5219.1,5219.1,2495.53
2020-04-04 10:15:00,5198.7,13734.1,5067.4,5067.4,5067.4,2495.59
2020-04-04 10:30:00,5092.5,13868.9,4961.2,4961.2,4961.2,2495.18
2020-04-04 10:45:00,5143.5,14040.5,5012.2,5012.2,5012.2,2495.05
2020-04-04 11:00:00,5214.7,14184.0,5083.4,5083.4,5083.4,2419.08
2020-04-04 11:15:00,5455.6,14382.3,5324.3,5324.3,5324.3,2495.06
2020-04-04 11:30:00,5763.5,15701.3,5632.2,5632.2,5632.2,2495.58
2020-04-04 11:45:00,5784.1,16435.3,5652.8,5652.8,5652.8,2419.99
2020-04-04 12:00:00,5895.8,16566.7,5764.5,5764.5,5764.5,2440.46
2020-04-04 12:15:00,5966.9,16166.0,5835.6,5835.6,5835.6,2495.07
2020-04-04 12:30:00,6029.6,16236.2,5898.3,5898.3,5898.3,2440.87
2020-04-04 12:45:00,5953.6,16363.8,5822.3,5822.3,5822.3,2440.2
2020-04-04 13:00:00,5266.5,16269.5,5242.2,5242.2,5242.2,2214.31
2020-04-04 13:15:00,5122.8,16389.1,5098.5,5098.5,5098.5,2214.04
2020-04-04 13:30:00,5151.7,16607.9,5077.4,5077.4,5077.4,2124.44
2020-04-04 13:45:00,5245.8,16724.5,5221.5,5221.5,5221.5,2124.82
2020-04-04 14:00:00,5205.3,16936.2,5181.0,5181.0,5181.0,2089.87
2020-04-04 14:15:00,5298.3,17066.4,5274.0,5274.0,5274.0,2089.59
2020-04-04 14:30:00,5791.0,15714.6,5766.7,5766.7,5766.7,2189.35
2020-04-04 14:45:00,6011.3,15626.5,5987.0,5987.0,5987.0,2389.39
2020-04-04 15:00:00,6287.4,15659.3,6148.1,6148.1,6148.1,2389.36
2020-04-04 15:15:00,6501.4,15616.4,6462.1,6462.1,6462.1,2389.92
2020-04-04 15:30:00,6681.4,15335.5,6552.1,6552.1,6552.1,2436.64
2020-04-04 15:45:00,6696.3,15164.3,6567.0,6567.0,6567.0,2440.65
2020-04-04 16:00:00,6666.0,14891.9,6536.7,6536.7,6536.7,2440.33
2020-04-04 16:15:00,6706.3,14897.0,6577.0,6577.0,6577.0,2448.99
2020-04-04 16:30:00,6751.1,14913.2,6621.8,6621.8,6621.8,2448.25
2020-04-04 16:45:00,6543.1,14929.6,6513.8,6513.8,6513.8,2389.65
2020-04-04 17:00:00,4741.7,13722.2,4719.4,4719.4,4719.4,2074.41
2020-04-04 17:15:00,3888.7,13634.9,3866.4,3866.4,3866.4,2049.36
2020-04-04 17:30:00,3793.6,13134.4,3771.3,3771.3,3771.3,2058.08
2020-04-04 17:45:00,3701.9,11930.8,3679.6,3679.6,3679.6,2058.36
2020-04-04 18:00:00,3628.3,10782.0,3490.3,3490.3,3490.3,2048.93
2020-04-04 18:15:00,4012.3,9987.5,3774.3,3774.3,3774.3,2074.3
2020-04-04 18:30:00,4602.3,9866.5,4364.3,4364.3,4364.3,2124.9
2020-04-04 18:45:00,4891.4,8856.8,4552.4,4552.4,4552.4,2563.84
2020-04-04 19:00:00,5619.7,8144.0,5167.65,5167.65,5167.65,2750.15
2020-04-04 19:15:00,6440.1,8348.5,5952.7,5952.7,5952.7,2969.31
2020-04-04 19:30:00,6933.0,8346.9,6444.1,6444.1,6444.1,3099.58
2020-04-04 19:45:00,7030.0,8338.0,6541.1,6541.1,6541.1,3119.49
2020-04-04 20:00:00,6465.1,8662.4,6101.7,6101.7,6101.7,2969.09
2020-04-04 20:15:00,6153.1,8601.9,5989.7,5989.7,5989.7,2948.55
2020-04-04 20:30:00,6226.0,8586.3,6010.8,6010.8,6010.8,2969.04
2020-04-04 20:45:00,6169.3,8713.9,5955.2,5955.2,5955.2,2899.97
2020-04-04 21:00:00,6118.6,9041.6,5875.4,5875.4,5875.4,2899.46
2020-04-04 21:15:00,6278.6,9324.4,6034.3,6034.3,6034.3,2919.2
2020-04-04 21:30:00,6164.6,9639.6,5933.4,5933.4,5933.4,2816.7
2020-04-04 21:45:00,6036.6,9472.8,5793.4,5793.4,5793.4,2899.15
2020-04-04 22:00:00,5530.8,9155.4,5150.8,5150.8,5150.8,2502.81
2020-04-04 22:15:00,5820.2,8326.0,5094.6,5094.6,5094.6,2899.7
2020-04-04 22:30:00,5917.0,7827.0,5037.38,5037.38,5037.38,2969.24
2020-04-04 22:45:00,5721.0,7826.8,4862.18,4862.17,4862.17,2899.5
2020-04-04 23:00:00,5623.7,8141.2,4811.5,4811.5,4811.5,2791.32
2020-04-04 23:15:00,5915.7,8077.6,4982.7,4982.7,4982.7,2854.65
2020-04-04 23:30:00,6083.5,8385.5,5357.2,5357.2,5357.2,2899.86
2020-04-04 23:45:00,6064.9,8655.1,5350.9,5350.9,5350.9,2809.98
2020-04-05 00:00:00,5813.5,9040.0,4996.4,4996.4,4996.4,2948.52
2020-04-05 00:15:00,6012.5,9355.9,5195.4,5195.4,5195.4,2969.3
2020-04-05 00:30:00,5991.7,9650.4,5174.6,5174.6,5174.6,2969.15
2020-04-05 00:45:00,5967.3,9907.4,5161.4,5161.4,5161.4,2899.99
2020-04-05 01:00:00,5837.6,10337.3,5040.6,5040.6,5040.6,2791.29
2020-04-05 01:15:00,5737.1,10464.3,4995.2,4995.2,4995.2,2718.72
2020-04-05 01:30:00,5573.8,10627.3,4938.7,4938.7,4938.7,2671.02
2020-04-05 01:45:00,5504.8,10958.3,4832.0,4832.0,4832.0,2563.52
2020-04-05 02:00:00,5423.0,11636.0,4816.6,4816.6,4816.6,2499.27
2020-04-05 02:15:00,5296.0,11766.0,4689.6,4689.6,4689.6,2448.75
2020-04-05 02:30:00,5142.9,11684.3,4536.5,4536.5,4536.5,2448.38
2020-04-05 02:45:00,5119.3,11955.2,4514.8,4514.8,4514.8,2400.98
2020-04-05 03:00:00,5114.0,11809.3,4515.5,4515.5,4515.5,2400.93
2020-04-05 03:15:00,4930.7,11839.3,4425.4,4425.4,4425.4,2389.55
2020-04-05 03:30:00,4840.5,11883.3,4335.2,4335.2,4335.2,2349.87
2020-04-05 03:45:00,4829.0,11854.3,4323.7,4323.7,4323.7,2349.78
2020-04-05 04:00:00,5121.6,11971.1,4615.2,4615.2,4615.2,2389.23
2020-04-05 04:15:00,5264.9,11221.1,4658.5,4658.5,4658.5,2448.0
2020-04-05 04:30:00,5460.7,10858.1,4854.3,4854.3,4854.3,2453.33
2020-04-05 04:45:00,5555.7,10796.6,4949.3,4949.3,4949.3,2499.37
2020-04-05 05:00:00,5299.6,10090.7,4870.9,4870.9,4870.9,2563.08
2020-04-05 05:15:00,5017.6,10720.8,4806.7,4806.7,4806.7,2499.8
2020-04-05 05:30:00,5285.5,11392.2,5074.6,5074.6,5074.6,2495.96
2020-04-05 05:45:00,5810.8,11585.8,5599.9,5599.9,5599.9,2495.77
2020-04-05 06:00:00,6132.7,12073.0,5999.5,5999.5,5999.5,2440.39
2020-04-05 06:15:00,6791.7,12409.2,6658.5,6658.5,6658.5,2495.8
2020-04-05 06:30:00,7100.7,12373.1,6967.5,6967.5,6967.5,2693.13
2020-04-05 06:45:00,7404.7,12154.4,7215.1,7215.1,7215.1,2855.33
2020-04-05 07:00:00,6822.9,12585.9,6644.3,6644.3,6644.3,2507.76
2020-04-05 07:15:00,6965.2,12802.5,6829.7,6829.7,6829.7,2689.99
2020-04-05 07:30:00,6541.0,12749.5,6405.5,6405.5,6405.5,2495.98
2020-04-05 07:45:00,6383.0,12478.4,6247.5,6247.5,6247.5,2499.94
2020-04-05 08:00:00,6423.4,12680.7,6237.9,6237.9,6237.9,2689.25
2020-04-05 08:15:00,5956.4,12657.2,5820.9,5820.9,5820.9,2499.09
2020-04-05 08:30:00,5412.2,12196.5,5276.7,5276.7,5276.7,2440.69
2020-04-05 08:45:00,5000.0,11565.3,4864.5,4864.5,4864.5,2499.29
2020-04-05 09:00:00,4827.2,11537.6,4691.7,4691.7,4691.7,2499.89
2020-04-05 09:15:00,4512.2,11192.4,4376.7,4376.7,4376.7,2502.87
2020-04-05 09:30:00,4204.2,11139.1,4068.7,4068.7,4068.7,2499.53
2020-04-05 09:45:00,3865.2,11260.8,3729.7,3729.7,3729.7,2499.14
2020-04-05 10:00:00,3553.4,12277.8,3437.3,3437.3,3437.3,2436.02
2020-04-05 10:15:00,3503.7,13006.5,3454.0,3454.0,3454.0,2400.34
2020-04-05 10:30:00,3599.5,13738.8,3583.4,3583.4,3583.4,2232.69
2020-04-05 10:45:00,3497.5,13897.3,3481.4,3481.4,3481.4,2124.31
2020-04-05 11:00:00,3232.1,14817.9,3224.2,3224.2,3224.2,1889.74
2020-04-05 11:15:00,3376.1,14975.5,3364.2,3364.2,3364.2,1983.59
2020-04-05 11:30:00,3577.0,16441.5,3565.1,3565.1,3565.1,1999.38
2020-04-05 11:45:00,3729.3,16762.1,3717.4,3717.4,3717.4,1999.89
2020-04-05 12:00:00,3784.8,17125.0,3770.3,3770.3,3770.3,2058.25
2020-04-05 12:15:00,3865.0,17030.9,3853.0,3853.0,3853.0,2000.62
2020-04-05 12:30:00,3963.0,17092.5,3951.7,3951.7,3951.7,2000.52
2020-04-05 12:45:00,4017.0,17158.5,4002.5,4002.5,4002.5,2048.19
2020-04-05 13:00:00,3914.4,16811.4,3902.5,3902.5,3902.5,1999.53
2020-04-05 13:15:00,3915.7,16939.4,3903.8,3903.8,3903.8,1999.45
2020-04-05 13:30:00,3793.6,17179.7,3781.7,3781.7,3781.7,1994.5
2020-04-05 13:45:00,3785.6,17391.1,3773.7,3773.7,3773.7,1989.37
2020-04-05 14:00:00,3859.4,17412.6,3851.5,3851.5,3851.5,1983.07
2020-04-05 14:15:00,3909.4,17538.3,3901.5,3901.5,3901.5,1920.81
2020-04-05 14:30:00,4508.7,15903.3,4500.8,4500.8,4500.8,1999.68
2020-04-05 14:45:00,4686.0,15949.3,4678.1,4678.1,4678.1,1999.88
2020-04-05 15:00:00,5081.0,16183.0,5066.5,5066.5,5066.5,2049.42
2020-04-05 15:15:00,5255.0,16243.2,5240.5,5240.5,5240.5,2058.2
2020-04-05 15:30:00,5497.0,16046.9,5482.5,5482.5,5482.5,2071.88
2020-04-05 15:45:00,5640.0,16069.6,5625.5,5625.5,5625.5,2074.47
2020-04-05 16:00:00,5430.5,15574.5,5416.0,5416.0,5416.0,2058.91
2020-04-05 16:15:00,5422.8,15560.3,5408.3,5408.3,5408.3,2058.76
2020-04-05 16:30:00,5518.6,15357.3,5504.1,5504.1,5504.1,2071.52
2020-04-05 16:45:00,5165.6,15016.1,5151.1,5151.1,5151.1,2058.55
2020-04-05 17:00:00,4112.2,13953.8,4097.7,4097.7,4097.7,2049.3
2020-04-05 17:15:00,3663.2,13694.6,3651.3,3651.3,3651.3,1999.05
2020-04-05 17:30:00,3419.1,13219.6,3407.2,3407.2,3407.2,1989.72
2020-04-05 17:45:00,3493.4,12308.1,3478.9,3478.9,3478.9,2048.54
2020-04-05 18:00:00,3315.7,11080.5,3312.6,3312.6,3312.6,1983.98
2020-04-05 18:15:00,3438.7,10238.8,3435.6,3435.6,3435.6,1983.75
2020-04-05 18:30:00,3843.7,10318.1,3840.6,3840.6,3840.6,1920.79
2020-04-05 18:45:00,4021.7,9452.5,3912.0,3912.0,3912.0,2214.2
2020-04-05 19:00:00,4743.7,8279.9,4634.0,4634.0,4634.0,2499.23
2020-04-05 19:15:00,5536.0,8070.5,5387.9,5387.9,5387.9,2969.37
2020-04-05 19:30:00,5781.9,8151.9,5633.8,5633.8,5633.8,2969.93
2020-04-05 19:45:00,5510.9,8185.4,5319.8,5319.8,5319.8,2899.92
2020-04-05 20:00:00,4883.6,7917.8,4864.5,4864.5,4864.5,2523.12
2020-04-05 20:15:00,4778.6,8000.0,4759.5,4759.5,4759.5,2499.82
2020-04-05 20:30:00,4222.9,7520.2,4193.0,4193.0,4193.0,2501.94
2020-04-05 20:45:00,3509.2,7909.1,3496.7,3496.7,3496.7,1999.28
2020-04-05 21:00:00,2502.7,9316.5,2494.6,2494.6,2494.6,699.98
2020-04-05 21:15:00,3907.9,8100.0,3886.4,3886.4,3886.4,1999.49
2020-04-05 21:30:00,4530.9,7931.4,4466.7,4466.7,4466.7,2502.41
2020-04-05 21:45:00,5281.9,7735.4,4968.4,4968.4,4968.4,2969.99
2020-04-05 22:00:00,5284.5,7639.5,4641.9,4641.9,4641.9,2969.69
2020-04-05 22:15:00,5220.9,7345.3,4528.3,4528.3,4528.3,2969.56
2020-04-05 22:30:00,5014.7,7347.6,4109.4,4109.4,4109.4,2859.01
2020-04-05 22:45:00,4984.7,7407.9,4129.4,4129.4,4129.4,2899.22
2020-04-05 23:00:00,5316.4,7912.9,4406.2,4406.2,4406.2,2899.29
2020-04-05 23:15:00,5559.4,8043.1,4688.0,4688.0,4688.0,2940.72
2020-04-05 23:30:00,5393.2,8302.0,4608.0,4608.0,4608.0,2879.53
2020-04-05 23:45:00,5471.6,8523.7,4695.35,4695.36,4695.36,2800.05
2020-04-06 00:00:00,5089.8,9668.0,4838.1,4838.1,4838.1,2899.14
2020-04-06 00:15:00,5258.3,10282.0,5010.9,5010.9,5010.9,2799.49
2020-04-06 00:30:00,5265.6,11465.0,5031.4,5031.4,5031.4,2674.13
2020-04-06 00:45:00,5313.6,11598.1,5079.4,5079.4,5079.4,2673.91
2020-04-06 01:00:00,5083.8,11554.9,4873.1,4873.1,4873.1,2500.66
2020-04-06 01:15:00,4998.3,11705.1,4778.1,4778.1,4778.1,2599.27
2020-04-06 01:30:00,5235.0,11604.1,4992.19,4992.19,4992.19,2750.45
2020-04-06 01:45:00,5120.9,11760.1,4887.9,4887.9,4887.9,2673.55
2020-04-06 02:00:00,5006.4,12322.8,4804.0,4804.0,4804.0,2499.14
2020-04-06 02:15:00,4993.9,12449.8,4791.5,4791.5,4791.5,2455.93
2020-04-06 02:30:00,5079.6,12581.9,4877.2,4877.2,4877.2,2455.75
2020-04-06 02:45:00,4971.1,12616.9,4768.7,4768.7,4768.7,2455.19
2020-04-06 03:00:00,4908.7,12651.0,4706.3,4706.3,4706.3,2448.03
2020-04-06 03:15:00,4794.7,12740.0,4693.3,4693.3,4693.3,2389.94
2020-04-06 03:30:00,4682.7,12510.9,4547.6,4547.6,4547.6,2400.34
2020-04-06 03:45:00,4771.7,12497.4,4559.1,4559.1,4559.1,2400.11
2020-04-06 04:00:00,5315.0,12152.7,5011.9,5011.9,5011.9,2499.06
2020-04-06 04:15:00,5312.3,11833.6,5009.2,5009.2,5009.2,2499.68
2020-04-06 04:30:00,5507.1,11429.6,5172.7,5172.7,5172.7,2673.9
2020-04-06 04:45:00,5602.1,11327.7,5260.7,5260.7,5260.7,2718.55
2020-04-06 05:00:00,5696.6,10835.3,5359.5,5359.5,5359.5,2674.54
2020-04-06 05:15:00,5938.3,11412.7,5513.0,5513.0,5513.0,2758.24
2020-04-06 05:30:00,6479.8,11893.6,6099.8,6099.8,6099.8,2923.0
2020-04-06 05:45:00,6880.8,12358.9,6401.1,6401.1,6401.1,2855.23
2020-04-06 06:00:00,7450.7,12651.2,7193.0,7193.0,7193.0,2705.9
2020-04-06 06:15:00,7969.1,13034.0,7696.3,7696.3,7696.3,2855.24
2020-04-06 06:30:00,8179.9,12517.9,7907.1,7907.1,7907.1,2855.91
2020-04-06 06:45:00,8707.9,12297.4,8330.5,8330.5,8330.5,3156.26
2020-04-06 07:00:00,8363.7,12613.8,8112.1,8112.1,8112.1,2932.6
2020-04-06 07:15:00,8431.4,12942.9,8279.8,8279.8,8279.8,2969.14
2020-04-06 07:30:00,7871.3,12844.3,7719.7,7719.7,7719.7,2899.03
2020-04-06 07:45:00,7322.3,12582.1,7170.7,7170.7,7170.7,2855.53
2020-04-06 08:00:00,7434.0,12483.3,7258.9,7258.9,7258.9,2899.55
2020-04-06 08:15:00,6600.0,12545.2,6431.8,6431.8,6431.8,2699.16
2020-04-06 08:30:00,6029.3,12118.3,5887.9,5887.9,5887.9,2499.44
2020-04-06 08:45:00,5577.6,11606.8,5436.2,5436.2,5436.2,2499.62
2020-04-06 09:00:00,4966.4,11305.7,4797.97,4797.97,4797.97,2700.59
2020-04-06 09:15:00,4666.4,11100.2,4398.2,4398.2,4398.2,2699.01
2020-04-06 09:30:00,4299.1,10801.1,4155.9,4155.9,4155.9,2591.09
2020-04-06 09:45:00,4136.1,10872.3,3994.7,3994.7,3994.7,2499.31
2020-04-06 10:00:00,3620.0,12568.2,3503.2,3503.2,3503.2,2436.04
2020-04-06 10:15:00,3526.3,13335.5,3409.5,3409.5,3409.5,2436.02
2020-04-06 10:30:00,3422.2,13860.6,3305.4,3305.4,3305.4,2389.71
2020-04-06 10:45:00,3619.2,13971.8,3606.4,3606.4,3606.4,2189.59
2020-04-06 11:00:00,3819.1,15021.5,3813.3,3813.3,3813.3,2128.7
2020-04-06 11:15:00,4018.4,15005.7,4012.6,4012.6,4012.6,2189.76
2020-04-06 11:30:00,4220.2,16373.8,4150.3,4150.3,4150.3,2200.62
2020-04-06 11:45:00,4326.5,16620.8,4216.7,4216.7,4216.7,2218.19
2020-04-06 12:00:00,4325.8,17408.1,4214.4,4214.4,4214.4,2389.18
2020-04-06 12:15:00,4324.8,17200.8,4217.4,4217.4,4217.4,2232.86
2020-04-06 12:30:00,4229.0,17193.3,4121.6,4121.6,4121.6,2218.91
2020-04-06 12:45:00,4233.0,17474.8,4225.6,4225.6,4225.6,2189.86
2020-04-06 13:00:00,4130.6,17057.9,4124.8,4124.8,4124.8,2079.74
2020-04-06 13:15:00,4135.4,17187.1,4129.6,4129.6,4129.6,2079.44
2020-04-06 13:30:00,4131.3,17236.9,4125.5,4125.5,4125.5,2079.12
2020-04-06 13:45:00,4127.4,17400.2,4121.6,4121.6,4121.6,2075.69
2020-04-06 14:00:00,4027.3,17405.9,4021.5,4021.5,4021.5,2061.48
2020-04-06 14:15:00,4027.6,17476.5,4021.8,4021.8,4021.8,2061.15
2020-04-06 14:30:00,4477.9,15731.8,4472.1,4472.1,4472.1,2089.41
2020-04-06 14:45:00,4480.2,16067.8,4474.4,4474.4,4474.4,2079.31
2020-04-06 15:00:00,4977.3,15374.1,4971.5,4971.5,4971.5,2128.82
2020-04-06 15:15:00,5126.3,15324.6,5120.5,5120.5,5120.5,2128.87
2020-04-06 15:30:00,5270.3,15090.3,5264.5,5264.5,5264.5,2189.4
2020-04-06 15:45:00,5465.2,15143.5,5459.4,5459.4,5459.4,2189.96
2020-04-06 16:00:00,5608.7,14585.4,5477.9,5477.9,5477.9,2232.17
2020-04-06 16:15:00,5707.6,14484.5,5576.8,5576.8,5576.8,2232.96
2020-04-06 16:30:00,5699.7,14341.5,5512.6,5512.6,5512.6,2252.53
2020-04-06 16:45:00,5346.8,14311.4,5190.6,5190.6,5190.6,2200.98
2020-04-06 17:00:00,3893.2,14283.8,3887.4,3887.4,3887.4,2061.83
2020-04-06 17:15:00,3791.2,14176.7,3785.4,3785.4,3785.4,2061.52
2020-04-06 17:30:00,3694.1,13298.3,3688.3,3688.3,3688.3,2075.05
2020-04-06 17:45:00,3509.4,12351.0,3503.6,3503.6,3503.6,2075.13
2020-04-06 18:00:00,3156.5,11557.3,3153.5,3153.5,3153.5,2053.18
2020-04-06 18:15:00,3563.4,10301.2,3560.4,3560.4,3560.4,2075.01
2020-04-06 18:30:00,3902.3,10221.4,3863.3,3863.3,3863.3,2200.36
2020-04-06 18:45:00,3866.1,9294.9,3759.1,3759.1,3759.1,2389.62
2020-04-06 19:00:00,4022.0,8482.2,3915.0,3915.0,3915.0,2448.3
2020-04-06 19:15:00,4485.3,8620.8,4378.3,4378.3,4378.3,2499.61
2020-04-06 19:30:00,4611.1,8842.2,4504.1,4504.1,4504.1,2499.23
2020-04-06 19:45:00,4736.1,8948.1,4629.1,4629.1,4629.1,2499.28
2020-04-06 20:00:00,4351.7,9572.1,4335.3,4335.3,4335.3,2389.01
2020-04-06 20:15:00,4057.7,9842.2,4047.9,4047.9,4047.9,1955.34
2020-04-06 20:30:00,4038.6,9985.4,4026.2,4026.2,4026.2,2049.33
2020-04-06 20:45:00,4125.0,9892.0,4112.6,4112.6,4112.6,2189.93
2020-04-06 21:00:00,4536.2,9492.1,4394.8,4394.8,4394.8,2455.08
2020-04-06 21:15:00,4350.2,10329.1,4312.8,4312.8,4312.8,2089.24
2020-04-06 21:30:00,4355.2,10322.7,4342.8,4342.8,4342.8,2101.67
2020-04-06 21:45:00,4138.6,9752.1,4126.2,4126.2,4126.2,2389.28
2020-04-06 22:00:00,3823.3,9365.6,3718.4,3718.4,3718.4,2349.98
2020-04-06 22:15:00,3968.7,8529.5,3762.5,3762.5,3762.5,2461.5
2020-04-06 22:30:00,4176.5,8291.0,3870.3,3870.3,3870.3,2499.97
2020-04-06 22:45:00,4203.5,8382.5,3897.3,3897.3,3897.3,2499.65
2020-04-06 23:00:00,4183.0,9006.9,3876.2,3876.2,3876.2,2461.32
2020-04-06 23:15:00,4593.0,9020.0,4267.3,4267.3,4267.3,2599.62
2020-04-06 23:30:00,4866.8,9315.9,4534.8,4534.8,4534.8,2673.04
2020-04-06 23:45:00,5189.3,9504.8,4857.3,4857.3,4857.3,2674.87
2020-04-07 00:00:00,4736.9,8790.5,4477.7,4477.7,4477.7,2674.72
2020-04-07 00:15:00,4803.9,9013.5,4537.8,4537.8,4537.8,2718.05
2020-04-07 00:30:00,4744.9,9311.5,4485.7,4485.7,4485.7,2673.25
2020-04-07 00:45:00,4660.8,9459.7,4434.4,4434.4,4434.4,2499.95
2020-04-07 01:00:00,4565.6,10024.4,4340.8,4340.8,4340.8,2455.64
2020-04-07 01:15:00,4498.0,10082.4,4273.2,4273.2,4273.2,2455.26
2020-04-07 01:30:00,4694.8,10166.4,4470.0,4470.0,4470.0,2455.68
2020-04-07 01:45:00,4629.8,10079.3,4405.0,4405.0,4405.0,2455.38
2020-04-07 02:00:00,4696.2,10475.4,4469.9,4469.9,4469.9,2448.04
2020-04-07 02:15:00,4610.2,10719.4,4384.9,4384.9,4384.9,2389.92
2020-04-07 02:30:00,4746.0,10702.5,4519.7,4519.7,4519.7,2448.63
2020-04-07 02:45:00,4687.4,10825.5,4462.1,4462.1,4462.1,2389.92
2020-04-07 03:00:00,4749.9,10872.5,4525.7,4525.7,4525.7,2389.81
2020-04-07 03:15:00,4635.9,10915.6,4411.7,4411.7,4411.7,2389.42
2020-04-07 03:30:00,4623.9,10948.5,4399.7,4399.7,4399.7,2389.37
2020-04-07 03:45:00,4537.9,10998.5,4314.0,4314.0,4314.0,2349.82
2020-04-07 04:00:00,4680.1,11176.5,4455.9,4455.9,4455.9,2389.17
2020-04-07 04:15:00,4727.4,11015.5,4503.2,4503.2,4503.2,2389.85
2020-04-07 04:30:00,4922.3,10672.5,4698.1,4698.1,4698.1,2389.61
2020-04-07 04:45:00,5067.3,10887.2,4843.1,4843.1,4843.1,2389.41
2020-04-07 05:00:00,5437.7,10696.7,5211.8,5211.8,5211.8,2395.2
2020-04-07 05:15:00,5829.7,11143.6,5602.8,5602.8,5602.8,2494.37
2020-04-07 05:30:00,6459.4,11515.5,6186.5,6186.5,6186.5,2790.27
2020-04-07 05:45:00,7002.7,11684.9,6675.2,6675.2,6675.2,2932.19
2020-04-07 06:00:00,7402.6,12016.7,7211.3,7211.3,7211.3,2858.86
2020-04-07 06:15:00,7967.6,11993.9,7774.66,7774.66,7774.66,3000.41
2020-04-07 06:30:00,8182.9,12734.6,7977.7,7977.7,7977.7,3058.13
2020-04-07 06:45:00,8080.9,12781.3,7914.2,7914.2,7914.2,2898.97
2020-04-07 07:00:00,7386.9,12772.5,7249.54,7249.54,7249.54,2700.53
2020-04-07 07:15:00,7268.2,13050.9,7131.0,7131.0,7131.0,2599.06
2020-04-07 07:30:00,6685.3,13170.3,6553.9,6553.9,6553.9,2499.53
2020-04-07 07:45:00,6328.3,12942.7,6196.9,6196.9,6196.9,2499.19
2020-04-07 08:00:00,6385.4,12269.0,6254.0,6254.0,6254.0,2499.36
2020-04-07 08:15:00,5684.4,11377.8,5553.0,5553.0,5553.0,2443.68
2020-04-07 08:30:00,5120.2,10860.7,4988.8,4988.8,4988.8,2499.42
2020-04-07 08:45:00,4521.6,10301.3,4390.2,4390.2,4390.2,2499.64
2020-04-07 09:00:00,4603.0,10415.5,4439.9,4439.9,4439.9,2499.96
2020-04-07 09:15:00,4441.1,9922.5,4278.0,4278.0,4278.0,2499.54
2020-04-07 09:30:00,3799.1,9709.8,3636.0,3636.0,3636.0,2389.08
